1465553902487;"nbDocs";"average";"imediate"
1465554853264;75274.0;79.15430450439453;75.98480224609375
1465554858266;75664.0;79.14810180664062;77.96881103515625
1465554863267;76064.0;79.15245056152344;79.98400115966797
1465554868269;76444.0;79.13597106933594;75.96961212158203
1465554873270;76844.0;79.14033508300781;79.98400115966797
1465554878272;77234.0;79.13433074951172;77.96881103515625
1465554883273;77624.0;79.12846374511719;77.9843978881836
1465554888275;78024.0;79.13272857666016;79.96800994873047
1465554893276;78414.0;79.1269302368164;77.9843978881836
1465554898278;78824.0;79.14119720458984;81.96720886230469
1465554903279;79204.0;79.12542724609375;75.98480224609375
1465554908280;79594.0;79.11975860595703;77.9843978881836
1465554913282;79994.0;79.12395477294922;79.96800994873047
1465554918283;80374.0;79.1084976196289;75.98480224609375
1465554923285;80784.0;79.12250518798828;81.96720886230469
1465554928287;81184.0;79.12662506103516;79.96800994873047
1465554933288;81564.0;79.11138916015625;75.98480224609375
1465554938290;81944.0;79.09622192382812;75.96961212158203
1465554943291;82354.0;79.11009216308594;81.98360443115234
1465554948293;82744.0;79.10462951660156;77.96881103515625
1465554953294;83124.0;79.08979034423828;75.98480224609375
1465554958296;83544.0;79.11288452148438;83.96641540527344
1465554963297;83934.0;79.1075668334961;77.9843978881836
1465554968299;84314.0;79.0929183959961;75.98480224609375
1465554973300;84704.0;79.0876693725586;77.96881103515625
1465554978301;85104.0;79.09183502197266;79.98400115966797
1465554983303;85524.0;79.11439514160156;83.96641540527344
1465554988304;85914.0;79.10918426513672;77.9843978881836
1465554993309;86324.0;79.1220703125;81.91808319091797
1465554998310;86714.0;79.11688232421875;77.9843978881836
1465555003312;87124.0;79.12982940673828;81.96720886230469
1465555008314;87524.0;79.13362121582031;79.96800994873047
1465555013315;87914.0;79.1284408569336;77.9843978881836
1465555018317;88324.0;79.14116668701172;81.96720886230469
1465555023318;88734.0;79.15385437011719;81.98360443115234
1465555028320;89094.0;79.1219482421875;71.97120666503906
1465555033321;89484.0;79.1169204711914;77.9843978881836
1465555038322;89874.0;79.11192321777344;77.9843978881836
1465555043325;90264.0;79.10684967041016;77.9532241821289
1465555048326;90674.0;79.11940002441406;81.98360443115234
1465555053328;91074.0;79.12308502197266;79.96800994873047
1465555058329;91454.0;79.10951232910156;75.98480224609375
1465555063331;91864.0;79.121826171875;81.96720886230469
1465555068332;92254.0;79.11695098876953;77.9843978881836
1465555073334;92644.0;79.11204528808594;77.96881103515625
1465555078335;93054.0;79.12425994873047;81.98360443115234
1465555083337;93434.0;79.11089324951172;75.96961212158203
1465555088338;93844.0;79.12300872802734;81.98360443115234
1465555093340;94234.0;79.1181640625;77.96881103515625
1465555098343;94614.0;79.10491943359375;75.95442962646484
1465555103344;95014.0;79.10858917236328;79.98400115966797
1465555108348;95434.0;79.12860107421875;83.93285369873047
1465555113349;95794.0;79.09910583496094;71.98560333251953
1465555118351;96214.0;79.11912536621094;83.96641540527344
1465555123352;96614.0;79.12267303466797;79.98400115966797
1465555128354;96984.0;79.10165405273438;73.97041320800781
1465555133355;97404.0;79.12147521972656;83.98320770263672
1465555138357;97784.0;79.10871887207031;75.96961212158203
1465555143358;98174.0;79.10419464111328;77.9843978881836
1465555148360;98564.0;79.0996322631836;77.96881103515625
1465555153385;98974.0;79.10964965820312;81.592041015625
1465555158387;99374.0;79.11306762695312;79.96800994873047
1465555163388;99784.0;79.12445068359375;81.98360443115234
1465555168390;100184.0;79.1277847290039;79.96800994873047
1465555170891;100366.0;79.11524963378906;72.7708969116211
1465555171891;100413.0;79.08995819091797;47.0
1465555172391;100475.0;79.10763549804688;124.0
1465555173892;100599.0;79.11177062988281;82.61158752441406
1465555177893;100861.0;79.06902313232422;65.48362731933594
1465555178893;100948.0;79.07524108886719;87.0
1465555180894;101067.0;79.0445556640625;59.47026443481445
1465555181394;101095.0;79.03555297851562;56.0
1465555181894;101108.0;79.01482391357422;26.0
1465555183895;101151.0;78.92500305175781;21.489255905151367
