1469113918636;"nbDocs";"average";"imediate"
1469114385399;70196.0;150.3238983154297;169.93202209472656
1469114390400;70946.0;150.32015991210938;149.9700164794922
1469114395402;71636.0;150.19036865234375;137.94482421875
1469114400403;72466.0;150.35406494140625;165.96681213378906
1469114405405;73276.0;150.4730224609375;161.9352264404297
1469114410406;74006.0;150.42726135253906;145.97080993652344
1469114415408;74746.0;150.40223693847656;147.94082641601562
1469114420409;75506.0;150.4178466796875;151.9696044921875
1469114425411;76246.0;150.39341735839844;147.94082641601562
1469114430412;77076.0;150.5455322265625;165.96681213378906
1469114435425;77836.0;150.55581665039062;151.6058349609375
1469114440427;78576.0;150.53076171875;147.94082641601562
1469114445428;79366.0;150.60134887695312;157.96839904785156
1469114450430;80216.0;150.78309631347656;169.93202209472656
1469114455431;80976.0;150.79412841796875;151.9696044921875
1469114460433;81686.0;150.71246337890625;141.94322204589844
1469114465434;82446.0;150.7239532470703;151.9696044921875
1469114470436;83296.0;150.89801025390625;169.93202209472656
1469114475437;84046.0;150.88966369628906;149.9700164794922
1469114480439;84806.0;150.8990020751953;151.93922424316406
1469114485440;85676.0;151.10244750976562;173.96519470214844
1469114490442;86406.0;151.05758666992188;145.97080993652344
1469114495443;87126.0;150.99591064453125;143.94241333007812
1469114500445;87876.0;150.98683166503906;149.94003295898438
1469114505446;88756.0;151.19964599609375;175.9647979736328
1469114510448;89506.0;151.18899536132812;149.94003295898438
1469114515459;90256.0;151.17623901367188;149.67071533203125
1469114520461;91096.0;151.31546020507812;167.93283081054688
1469114525462;91866.0;151.33734130859375;153.96920776367188
1469114530464;92636.0;151.3585968017578;153.9384307861328
1469114535465;93376.0;151.3311309814453;147.9704132080078
1469114540467;94116.0;151.3038787841797;147.94082641601562
1469114545468;94926.0;151.388916015625;161.9676055908203
1469114550470;95746.0;151.4882049560547;163.93441772460938
1469114555480;96486.0;151.4584503173828;147.70458984375
1469114560481;97106.0;151.24436950683594;123.97520446777344
1469114565483;97956.0;151.3888397216797;169.93202209472656
1469114570498;98776.0;151.4820556640625;163.5094757080078
1469114575499;99526.0;151.47055053710938;149.9700164794922
1469114580501;100296.0;151.48919677734375;153.9384307861328
1469114583502;100715.0;151.43563842773438;139.62013244628906
1469114584502;100785.0;151.31338500976562;70.0
1469114585002;100875.0;151.33489990234375;180.0
1469114586003;100965.0;151.2427978515625;89.91008758544922
1469114586503;100983.0;151.1565399169922;36.0
1469114587003;101013.0;151.08837890625;60.0
1469114588003;101049.0;150.91648864746094;36.0
1469114588504;101067.0;150.83050537109375;35.92814636230469
1469114589004;101077.0;150.73297119140625;20.0
1469114590004;101111.0;150.55914306640625;34.0
1469114590504;101136.0;150.4843292236328;50.0
1469114591005;101152.0;150.39602661132812;31.936128616333008
