1467042414889;"nbDocs";"average";"imediate"
1467042669053;36961.0;145.30636596679688;157.96839904785156
1467042674055;37701.0;145.357177734375;147.94082641601562
1467042679056;38371.0;145.14183044433594;133.97320556640625
1467042684058;39161.0;145.37942504882812;157.93682861328125
1467042689059;39911.0;145.4630889892578;149.9700164794922
1467042694061;40641.0;145.47166442871094;145.94163513183594
1467042699062;41351.0;145.4101104736328;141.9716033935547
1467042704064;42111.0;145.52296447753906;151.93922424316406
1467042709076;42901.0;145.7294464111328;157.65316772460938
1467042714077;43601.0;145.63278198242188;139.9440155029297
1467042719094;44341.0;145.6635284423828;147.49850463867188
1467042724096;45111.0;145.7973175048828;153.9384307861328
1467042729097;45861.0;145.86367797851562;149.9700164794922
1467042734099;46611.0;145.92752075195312;149.94003295898438
1467042739100;47311.0;145.83570861816406;139.9720001220703
1467042744109;48041.0;145.834228515625;145.7376708984375
1467042749111;48831.0;146.01524353027344;157.93682861328125
1467042754124;49511.0;145.86212158203125;135.64730834960938
1467042759125;50261.0;145.92176818847656;149.9700164794922
1467042764127;51011.0;145.97927856445312;149.94003295898438
1467042769128;51741.0;145.9791717529297;145.97080993652344
1467042774130;52451.0;145.92300415039062;141.94322204589844
1467042779149;53201.0;145.97132873535156;149.43215942382812
1467042784151;53931.0;145.9713134765625;145.97080993652344
1467042789152;54601.0;145.81069946289062;133.9464111328125
1467042794153;55381.0;145.94456481933594;155.9687957763672
1467042799155;56121.0;145.9705352783203;147.94082641601562
1467042804156;56851.0;145.9705352783203;145.97080993652344
1467042809158;57551.0;145.8941192626953;139.9440155029297
1467042814159;58291.0;145.9201202392578;147.9704132080078
1467042819161;59041.0;145.96981811523438;149.94003295898438
1467042824163;59741.0;145.89620971679688;139.9440155029297
1467042829165;60581.0;146.16217041015625;167.93283081054688
1467042834166;61291.0;146.11219787597656;141.9716033935547
1467042839185;61961.0;145.96299743652344;133.4927215576172
1467042844187;62691.0;145.96273803710938;145.94163513183594
1467042849188;63501.0;146.14695739746094;161.9676055908203
1467042854189;64271.0;146.23597717285156;153.96920776367188
1467042859191;64941.0;146.09767150878906;133.9464111328125
1467042864192;65601.0;145.94052124023438;131.97360229492188
1467042869197;66461.0;146.22560119628906;171.8281707763672
1467042874212;67261.0;146.37071228027344;159.52142333984375
1467042879213;67941.0;146.25877380371094;135.97280883789062
1467042884215;68631.0;146.17019653320312;137.94482421875
1467042889217;69421.0;146.29421997070312;157.93682861328125
1467042894218;70201.0;146.39511108398438;155.9687957763672
1467042899219;70911.0;146.34945678710938;141.9716033935547
1467042904223;71571.0;146.20172119140625;131.8944854736328
1467042909224;72301.0;146.19937133789062;145.97080993652344
1467042914226;73091.0;146.31689453125;157.93682861328125
1467042919227;73861.0;146.3927459716797;153.96920776367188
1467042924229;74551.0;146.30982971191406;137.94482421875
1467042929230;75251.0;146.2482147216797;139.9720001220703
1467042934232;75991.0;146.2645263671875;147.94082641601562
1467042939233;76771.0;146.35704040527344;155.9687957763672
1467042944235;77531.0;146.40975952148438;151.93922424316406
1467042949236;78281.0;146.4430694580078;149.9700164794922
1467042954238;79001.0;146.41989135742188;143.94241333007812
1467042959239;79761.0;146.47085571289062;151.9696044921875
1467042964241;80511.0;146.50244140625;149.94003295898438
1467042969243;81221.0;146.4613037109375;141.94322204589844
1467042974244;81931.0;146.4211883544922;141.9716033935547
1467042979246;82731.0;146.54092407226562;159.93601989746094
1467042984247;83471.0;146.55348205566406;147.9704132080078
1467042989251;84221.0;146.58245849609375;149.88009643554688
1467042994253;84901.0;146.4906463623047;135.94561767578125
1467042999269;85641.0;146.49954223632812;147.5279083251953
1467043004291;86401.0;146.5407257080078;151.33413696289062
1467043009292;87141.0;146.55274963378906;147.9704132080078
1467043014294;87921.0;146.63104248046875;155.9376220703125
1467043019295;88651.0;146.62557983398438;145.97080993652344
1467043024297;89311.0;146.50514221191406;131.9472198486328
1467043029298;90101.0;146.59841918945312;157.96839904785156
1467043034300;90871.0;146.6576690673828;153.9384307861328
1467043039301;91601.0;146.6521759033203;145.97080993652344
1467043044303;92381.0;146.72593688964844;155.9376220703125
1467043049304;93181.0;146.83029174804688;159.96800231933594
1467043054317;93911.0;146.82081604003906;145.6213836669922
1467043059318;94571.0;146.70562744140625;131.97360229492188
1467043064320;95351.0;146.77671813964844;155.9376220703125
1467043069321;96131.0;146.84693908691406;155.9687957763672
1467043074323;96871.0;146.85523986816406;147.94082641601562
1467043079324;97591.0;146.8335418701172;143.97120666503906
1467043084326;98331.0;146.84181213378906;147.94082641601562
1467043089327;99071.0;146.8501739501953;147.9704132080078
1467043094335;99856.0;146.92311096191406;156.74920654296875
1467043094835;99916.0;146.9033203125;120.0
1467043096836;100126.0;146.78025817871094;104.9475326538086
1467043097836;100266.0;146.77032470703125;140.0
1467043098337;100316.0;146.73590087890625;99.80039978027344
1467043099837;100450.0;146.6102294921875;89.33333587646484
1467043100337;100500.0;146.5762481689453;100.0
1467043101338;100600.0;146.50820922851562;99.90009307861328
1467043101838;100650.0;146.474365234375;100.0
1467043102338;100679.0;146.41001892089844;58.0
1467043102838;100729.0;146.3762969970703;100.0
1467043103839;100814.0;146.28701782226562;84.91508483886719
1467043104339;100861.0;146.24911499023438;94.0
1467043105839;100921.0;146.01853942871094;40.0
1467043106840;100990.0;145.90704345703125;68.93106842041016
1467043107340;101000.0;145.816162109375;20.0
1467043107840;101006.0;145.71963500976562;12.0
1467043109841;101074.0;145.3979949951172;33.98300552368164
1467043114842;101194.0;144.53085327148438;23.995201110839844
1467043115843;101207.0;144.3430633544922;12.98701286315918
